seriesName,mid,matchTitle,matchFormat,matchStatus,teamOne,teamTwo,matchDate,matchVenue,name_bat,dismissal,runs_bat,balls,fours,sixes,strikeRate,batlineup,inn,cname_bat,lname,name_bowl,overs,maidens,runs_bowl,wickets,noBalls,wides,eco,bwlineup,cname_bowl,lineup,id,name,team
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,Tilak Varma,lbw b Noor Ahmad,31,25,2,2,124.0,5,inn1,Tilak Varma,Varma,,,,,,,,,,,5.0,14504.0,Tilak Varma,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,Tilak Varma,lbw b Noor Ahmad,31,25,2,2,124.0,5,inn1,Tilak Varma,Varma,,,,,,,,,,,5.0,,Tilak Varma,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,Robin Minz,c Ravindra Jadeja b Noor Ahmad,3,9,0,0,33.33,6,inn1,Robin Minz,Minz,,,,,,,,,,,6.0,36454.0,Robin Minz,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,Vignesh Puthur,Did not bat,0,0,0,0,0.0,12,inn1,Vignesh Puthur,Puthur,Vignesh Puthur,4.0,0.0,32.0,3.0,0.0,0.0,8.0,6.0,Vignesh Puthur,6.0,1447337.0,Vignesh Puthur,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,Naman Dhir,b Noor Ahmad,17,12,1,0,141.67,7,inn1,Naman Dhir,Dhir,Naman Dhir,3.0,0.0,12.0,0.0,0.0,0.0,4.0,5.0,Naman Dhir,7.0,36139.0,Naman Dhir,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,Naman Dhir,b Noor Ahmad,17,12,1,0,141.67,7,inn1,Naman Dhir,Dhir,Naman Dhir,3.0,0.0,12.0,0.0,0.0,0.0,4.0,5.0,Naman Dhir,7.0,,Naman Dhir,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,Santner,lbw b Nathan Ellis,11,13,1,0,84.62,8,inn1,Santner,Santner,Mitchell Santner,2.1,0.0,24.0,0.0,0.0,0.0,11.1,8.0,Mitchell Santner,8.0,10100.0,Mitchell Santner,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,Santner,lbw b Nathan Ellis,11,13,1,0,84.62,8,inn1,Santner,Santner,Mitchell Santner,2.1,0.0,24.0,0.0,0.0,0.0,11.1,8.0,Mitchell Santner,8.0,,Mitchell Santner,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,D Chahar,not out,28,15,2,2,186.67,9,inn1,D Chahar,Chahar,Deepak Chahar,2.0,0.0,18.0,1.0,0.0,0.0,9.0,10.0,Deepak Chahar,9.0,7836.0,Deepak Chahar,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,D Chahar,not out,28,15,2,2,186.67,9,inn1,D Chahar,Chahar,Deepak Chahar,2.0,0.0,18.0,1.0,0.0,0.0,9.0,10.0,Deepak Chahar,9.0,,Deepak Chahar,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,Boult,c Ruturaj Gaikwad b Khaleel Ahmed,1,2,0,0,50.0,10,inn1,Boult,Boult,Trent Boult,3.0,0.0,27.0,0.0,0.0,1.0,9.0,11.0,Trent Boult,10.0,8117.0,Trent Boult,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,Boult,c Ruturaj Gaikwad b Khaleel Ahmed,1,2,0,0,50.0,10,inn1,Boult,Boult,Trent Boult,3.0,0.0,27.0,0.0,0.0,1.0,9.0,11.0,Trent Boult,10.0,,Trent Boult,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,Satyanarayana Raju,not out,1,1,0,0,100.0,11,inn1,Satyanarayana Raju,Raju,Satyanarayana Raju,1.0,0.0,13.0,0.0,0.0,1.0,13.0,9.0,Satyanarayana Raju,11.0,1431171.0,Satyanarayana Raju,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,Rachin Ravindra,not out,65,45,2,4,144.44,1,inn2,Rachin Ravindra,Ravindra,,,,,,,,,,,1.0,11177.0,Rachin Ravindra,Chennai Super Kings 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,Rachin Ravindra,not out,65,45,2,4,144.44,1,inn2,Rachin Ravindra,Ravindra,,,,,,,,,,,1.0,,Rachin Ravindra,Chennai Super Kings 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,Rahul Tripathi,c Rickelton b D Chahar,2,3,0,0,66.67,2,inn2,Rahul Tripathi,Tripathi,,,,,,,,,,,2.0,9012.0,Rahul Tripathi,Chennai Super Kings 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,Ruturaj Gaikwad (c),c Will Jacks b Vignesh Puthur,53,26,6,3,203.85,3,inn2,Ruturaj Gaikwad,Gaikwad,,,,,,,,,,,3.0,11813.0,Ruturaj Gaikwad (c),Chennai Super Kings 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,Shivam Dube,c Tilak Varma b Vignesh Puthur,9,7,0,1,128.57,4,inn2,Shivam Dube,Dube,,,,,,,,,,,4.0,11195.0,Shivam Dube,Chennai Super Kings 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,Shivam Dube,c Tilak Varma b Vignesh Puthur,9,7,0,1,128.57,4,inn2,Shivam Dube,Dube,,,,,,,,,,,4.0,,Shivam Dube,Chennai Super Kings 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,Deepak Hooda,c Satyanarayana Raju b Vignesh Puthur,3,5,0,0,60.0,5,inn2,Deepak Hooda,Hooda,,,,,,,,,,,5.0,9427.0,Deepak Hooda,Chennai Super Kings 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,Noor Ahmad,Did not bat,0,0,0,0,0.0,12,inn2,Noor Ahmad,Ahmad,Noor Ahmad,4.0,0.0,18.0,4.0,0.0,3.0,4.5,6.0,Noor Ahmad,6.0,15452.0,Noor Ahmad,Chennai Super Kings 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,Noor Ahmad,Did not bat,0,0,0,0,0.0,12,inn2,Noor Ahmad,Ahmad,Noor Ahmad,4.0,0.0,18.0,4.0,0.0,3.0,4.5,6.0,Noor Ahmad,6.0,,Noor Ahmad,Chennai Super Kings 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,Sam Curran,b Will Jacks,4,9,0,0,44.44,6,inn2,Sam Curran,Curran,Sam Curran,1.0,0.0,13.0,0.0,0.0,0.0,13.0,10.0,Sam Curran,6.0,10420.0,Sam Curran,Chennai Super Kings 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,Ravindra Jadeja,run out (D Chahar/Rickelton),17,18,1,0,94.44,7,inn2,Ravindra Jadeja,Jadeja,Ravindra Jadeja,3.0,0.0,21.0,0.0,0.0,0.0,7.0,7.0,Ravindra Jadeja,7.0,587.0,Ravindra Jadeja,Chennai Super Kings 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,Ravindra Jadeja,run out (D Chahar/Rickelton),17,18,1,0,94.44,7,inn2,Ravindra Jadeja,Jadeja,Ravindra Jadeja,3.0,0.0,21.0,0.0,0.0,0.0,7.0,7.0,Ravindra Jadeja,7.0,,Ravindra Jadeja,Chennai Super Kings 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,Ravichandran Ashwin,Did not bat,0,0,0,0,0.0,12,inn2,Ravichandran Ashwin,Ashwin,Ashwin,4.0,0.0,31.0,1.0,0.0,0.0,7.8,8.0,Ashwin,8.0,1593.0,Ravichandran Ashwin,Chennai Super Kings 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,MS Dhoni (wk),not out,0,2,0,0,0.0,8,inn2,MS Dhoni,Dhoni,,,,,,,,,,,8.0,265.0,MS Dhoni (wk),Chennai Super Kings 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,MS Dhoni (wk),not out,0,2,0,0,0.0,8,inn2,MS Dhoni,Dhoni,,,,,,,,,,,8.0,265.0,MS Dhoni (c & wk),Chennai Super Kings 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,MS Dhoni (wk),not out,0,2,0,0,0.0,8,inn2,MS Dhoni,Dhoni,,,,,,,,,,,8.0,,MS Dhoni (c & wk),Chennai Super Kings 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,Nathan Ellis,Did not bat,0,0,0,0,0.0,12,inn2,Nathan Ellis,Ellis,Nathan Ellis,4.0,0.0,38.0,1.0,0.0,1.0,9.5,9.0,Nathan Ellis,9.0,15480.0,Nathan Ellis,Chennai Super Kings 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,Khaleel Ahmed,Did not bat,0,0,0,0,0.0,12,inn2,Khaleel Ahmed,kahmed,Khaleel Ahmed,4.0,0.0,29.0,3.0,1.0,0.0,7.2,11.0,Khaleel Ahmed,11.0,10952.0,Khaleel Ahmed,Chennai Super Kings 
INDIAN PREMIER LEAGUE 2025,114976,Mumbai Indians vs Chennal Super Kiings, 3rd Match,Chennai Super Kings won by 4 wkts,MI,CSK,24-Mar,,Khaleel Ahmed,Did not bat,0,0,0,0,0.0,12,inn2,Khaleel Ahmed,kahmed,Khaleel Ahmed,4.0,0.0,29.0,3.0,1.0,0.0,7.2,11.0,Khaleel Ahmed,11.0,,Khaleel Ahmed,Chennai Super Kings 
INDIAN PREMIER LEAGUE 2025,114985,Lucknow Super Giants vs Delhi Capitals, 4th Match,Delhi Capitals won by 1 wkt,LSG,DC,25-Mar,,Markram,c Mitchell Starc b Vipraj Nigam,15,13,1,1,115.38,1,inn1,Markram,Markram,,,,,,,,,,,1.0,9582.0,Aiden Markram,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,114985,Lucknow Super Giants vs Delhi Capitals, 4th Match,Delhi Capitals won by 1 wkt,LSG,DC,25-Mar,,Mitchell Marsh,c Stubbs b Mukesh Kumar,72,36,6,6,200.0,2,inn1,Mitchell Marsh,Marsh,,,,,,,,,,,2.0,6250.0,Mitchell Marsh,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,114985,Lucknow Super Giants vs Delhi Capitals, 4th Match,Delhi Capitals won by 1 wkt,LSG,DC,25-Mar,,Pooran,b Mitchell Starc,75,30,6,7,250.0,3,inn1,Pooran,Pooran,,,,,,,,,,,3.0,9406.0,Nicholas Pooran,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,114985,Lucknow Super Giants vs Delhi Capitals, 4th Match,Delhi Capitals won by 1 wkt,LSG,DC,25-Mar,,Pant (c & wk),c du Plessis b Kuldeep Yadav,0,6,0,0,0.0,4,inn1,Pant,Pant,,,,,,,,,,,4.0,10744.0,Rishabh Pant (c & wk),Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,114985,Lucknow Super Giants vs Delhi Capitals, 4th Match,Delhi Capitals won by 1 wkt,LSG,DC,25-Mar,,David Miller,not out,27,19,1,2,142.11,5,inn1,David Miller,Miller,,,,,,,,,,,5.0,6349.0,David Miller,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,114985,Lucknow Super Giants vs Delhi Capitals, 4th Match,Delhi Capitals won by 1 wkt,LSG,DC,25-Mar,,Ayush Badoni,c Stubbs b Kuldeep Yadav,4,5,0,0,80.0,6,inn1,Ayush Badoni,Badoni,,,,,,,,,,,6.0,13907.0,Ayush Badoni,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,114985,Lucknow Super Giants vs Delhi Capitals, 4th Match,Delhi Capitals won by 1 wkt,LSG,DC,25-Mar,,Thakur,run out (Axar/Abishek Porel),0,2,0,0,0.0,7,inn1,Thakur,Thakur,Shardul Thakur,2.0,0.0,19.0,2.0,0.0,1.0,9.5,11.0,Shardul Thakur,7.0,8683.0,Shardul Thakur,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,114985,Lucknow Super Giants vs Delhi Capitals, 4th Match,Delhi Capitals won by 1 wkt,LSG,DC,25-Mar,,Prince Yadav,Did not bat,0,0,0,0,0.0,12,inn1,Prince Yadav,pyadav,Prince Yadav,4.0,0.0,47.0,0.0,0.0,1.0,11.8,7.0,Prince Yadav,7.0,54735.0,Prince Yadav,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,114985,Lucknow Super Giants vs Delhi Capitals, 4th Match,Delhi Capitals won by 1 wkt,LSG,DC,25-Mar,,Shahbaz Ahmed,c (sub)Tripurana Vijay b Mitchell Starc,9,8,1,0,112.5,8,inn1,Shahbaz Ahmed,sahmed,Shahbaz Ahmed,1.3,0.0,22.0,0.0,0.0,1.0,14.7,6.0,Shahbaz Ahmed,8.0,14606.0,Shahbaz Ahmed,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,114985,Lucknow Super Giants vs Delhi Capitals, 4th Match,Delhi Capitals won by 1 wkt,LSG,DC,25-Mar,,Ravi Bishnoi,b Mitchell Starc,0,2,0,0,0.0,9,inn1,Ravi Bishnoi,Bishnoi,Ravi Bishnoi,4.0,0.0,53.0,2.0,0.0,0.0,13.2,8.0,Ravi Bishnoi,9.0,14659.0,Ravi Bishnoi,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,114985,Lucknow Super Giants vs Delhi Capitals, 4th Match,Delhi Capitals won by 1 wkt,LSG,DC,25-Mar,,M Siddharth,Did not bat,0,0,0,0,0.0,12,inn1,M Siddharth,Siddharth,Manimaran Siddharth,4.0,0.0,39.0,2.0,0.0,0.0,9.8,10.0,Manimaran Siddharth,10.0,12930.0,Manimaran Siddharth,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,114985,Lucknow Super Giants vs Delhi Capitals, 4th Match,Delhi Capitals won by 1 wkt,LSG,DC,25-Mar,,Digvesh Rathi,not out,0,0,0,0,0.0,10,inn1,Digvesh Rathi,rathi,Digvesh Rathi,4.0,0.0,31.0,2.0,0.0,5.0,7.8,9.0,Digvesh Rathi,10.0,1448289.0,Digvesh Rathi,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,114985,Lucknow Super Giants vs Delhi Capitals, 4th Match,Delhi Capitals won by 1 wkt,LSG,DC,25-Mar,,Digvesh Rathi,not out,0,0,0,0,0.0,10,inn1,Digvesh Rathi,rathi,Digvesh Rathi,4.0,0.0,31.0,2.0,0.0,5.0,7.8,9.0,Digvesh Rathi,10.0,1448289.0,Digvesh Singh Rathi,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,114985,Lucknow Super Giants vs Delhi Capitals, 4th Match,Delhi Capitals won by 1 wkt,LSG,DC,25-Mar,,Jake Fraser-McGurk,c Ayush Badoni b Thakur,1,2,0,0,50.0,1,inn2,Jake Fraser-McGurk,McGurk,,,,,,,,,,,1.0,14501.0,Jake Fraser-McGurk,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,114985,Lucknow Super Giants vs Delhi Capitals, 4th Match,Delhi Capitals won by 1 wkt,LSG,DC,25-Mar,,Faf du Plessis,c David Miller b Ravi Bishnoi,29,18,3,2,161.11,2,inn2,Faf du Plessis,Plessis,,,,,,,,,,,2.0,7825.0,Faf du Plessis,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,114985,Lucknow Super Giants vs Delhi Capitals, 4th Match,Delhi Capitals won by 1 wkt,LSG,DC,25-Mar,,Abishek Porel (wk),c Pooran b Thakur,0,2,0,0,0.0,3,inn2,Abishek Porel,Porel,,,,,,,,,,,3.0,24326.0,Abishek Porel,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,114985,Lucknow Super Giants vs Delhi Capitals, 4th Match,Delhi Capitals won by 1 wkt,LSG,DC,25-Mar,,Abishek Porel (wk),c Pooran b Thakur,0,2,0,0,0.0,3,inn2,Abishek Porel,Porel,,,,,,,,,,,3.0,24326.0,Abishek Porel (wk),Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,114985,Lucknow Super Giants vs Delhi Capitals, 4th Match,Delhi Capitals won by 1 wkt,LSG,DC,25-Mar,,Sameer Rizvi,c Pant b M Siddharth,4,4,1,0,100.0,4,inn2,Sameer Rizvi,Rizvi,,,,,,,,,,,4.0,14700.0,Sameer Rizvi,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,114985,Lucknow Super Giants vs Delhi Capitals, 4th Match,Delhi Capitals won by 1 wkt,LSG,DC,25-Mar,,Axar Patel (c),c Pooran b Digvesh Rathi,22,11,3,1,200.0,5,inn2,Axar Patel,apatel,Axar (c),3.0,0.0,18.0,0.0,0.0,0.0,6.0,10.0,Axar,5.0,8808.0,Axar Patel (c),Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,114985,Lucknow Super Giants vs Delhi Capitals, 4th Match,Delhi Capitals won by 1 wkt,LSG,DC,25-Mar,,Tristan Stubbs,b M Siddharth,34,22,1,3,154.55,6,inn2,Tristan Stubbs,Stubbs,Stubbs,1.0,0.0,28.0,0.0,0.0,0.0,28.0,5.0,Stubbs,6.0,19243.0,Tristan Stubbs,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,114985,Lucknow Super Giants vs Delhi Capitals, 4th Match,Delhi Capitals won by 1 wkt,LSG,DC,25-Mar,,Ashutosh Sharma,not out,66,31,5,5,212.9,7,inn2,Ashutosh Sharma,asharma,,,,,,,,,,,7.0,13497.0,Ashutosh Sharma,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,114985,Lucknow Super Giants vs Delhi Capitals, 4th Match,Delhi Capitals won by 1 wkt,LSG,DC,25-Mar,,Vipraj Nigam,c M Siddharth b Digvesh Rathi,39,15,5,2,260.0,8,inn2,Vipraj Nigam,Nigam,Vipraj Nigam,2.0,0.0,35.0,1.0,0.0,0.0,17.5,9.0,Vipraj Nigam,8.0,1431811.0,Vipraj Nigam,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,114985,Lucknow Super Giants vs Delhi Capitals, 4th Match,Delhi Capitals won by 1 wkt,LSG,DC,25-Mar,,Mukesh Kumar,Did not bat,0,0,0,0,0.0,12,inn2,Mukesh Kumar,mkumar,Mukesh Kumar,2.0,0.0,22.0,1.0,0.0,1.0,11.0,8.0,Mukesh Kumar,8.0,10754.0,Mukesh Kumar,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,114985,Lucknow Super Giants vs Delhi Capitals, 4th Match,Delhi Capitals won by 1 wkt,LSG,DC,25-Mar,,Mitchell Starc,c Pant b Ravi Bishnoi,2,5,0,0,40.0,9,inn2,Mitchell Starc,Starc,Mitchell Starc,4.0,0.0,42.0,3.0,0.0,0.0,10.5,11.0,Mitchell Starc,9.0,7710.0,Mitchell Starc,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,114985,Lucknow Super Giants vs Delhi Capitals, 4th Match,Delhi Capitals won by 1 wkt,LSG,DC,25-Mar,,Kuldeep Yadav,run out (Pant/Prince Yadav),5,5,1,0,100.0,10,inn2,Kuldeep Yadav,kyadav,Kuldeep Yadav,4.0,0.0,20.0,2.0,0.0,0.0,5.0,7.0,Kuldeep Yadav,10.0,8292.0,Kuldeep Yadav,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,114985,Lucknow Super Giants vs Delhi Capitals, 4th Match,Delhi Capitals won by 1 wkt,LSG,DC,25-Mar,,Mohit Sharma,not out,1,2,0,0,50.0,11,inn2,Mohit Sharma,msharma,Mohit Sharma,4.0,0.0,42.0,0.0,1.0,3.0,10.5,6.0,Mohit Sharma,11.0,8181.0,Mohit Sharma,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,114987,Punjab Kings vs Gujarat Titans, 5th Match,Punjab Kings won by 11 runs,PBKS,GT,26-Mar,"Ahmedabad, Narendra Modi Stadium",Priyansh Arya,c Sai Sudharsan b Rashid Khan,47,23,7,2,204.35,1,inn1,Priyansh Arya,Arya,,,,,,,,,,,1.0,14689.0,Priyansh Arya,Punjab Kings 
INDIAN PREMIER LEAGUE 2025,114987,Punjab Kings vs Gujarat Titans, 5th Match,Punjab Kings won by 11 runs,PBKS,GT,26-Mar,"Ahmedabad, Narendra Modi Stadium",Shreyas Iyer (c),not out,97,42,5,9,230.95,3,inn1,Shreyas Iyer,siyer,,,,,,,,,,,3.0,9428.0,Shreyas Iyer (c),Punjab Kings 
INDIAN PREMIER LEAGUE 2025,114987,Punjab Kings vs Gujarat Titans, 5th Match,Punjab Kings won by 11 runs,PBKS,GT,26-Mar,"Ahmedabad, Narendra Modi Stadium",Azmatullah,c Arshad Khan b Sai Kishore,16,15,2,1,106.67,4,inn1,Azmatullah,Omarzai,Azmatullah Omarzai,2.0,0.0,29.0,0.0,0.0,0.0,14.5,10.0,Azmatullah Omarzai,4.0,13214.0,Azmatullah Omarzai,Punjab Kings 
INDIAN PREMIER LEAGUE 2025,114987,Punjab Kings vs Gujarat Titans, 5th Match,Punjab Kings won by 11 runs,PBKS,GT,26-Mar,"Ahmedabad, Narendra Modi Stadium",Maxwell,lbw b Sai Kishore,0,1,0,0,0.0,5,inn1,Maxwell,Maxwell,Glenn Maxwell,2.0,0.0,26.0,1.0,0.0,1.0,13.0,8.0,Glenn Maxwell,5.0,7662.0,Glenn Maxwell,Punjab Kings 
INDIAN PREMIER LEAGUE 2025,114987,Punjab Kings vs Gujarat Titans, 5th Match,Punjab Kings won by 11 runs,PBKS,GT,26-Mar,"Ahmedabad, Narendra Modi Stadium",Chahal,Did not bat,0,0,0,0,0.0,12,inn1,Chahal,Chahal,Yuzvendra Chahal,3.0,0.0,34.0,0.0,0.0,1.0,11.3,6.0,Yuzvendra Chahal,6.0,7910.0,Yuzvendra Chahal,Punjab Kings 
INDIAN PREMIER LEAGUE 2025,114987,Punjab Kings vs Gujarat Titans, 5th Match,Punjab Kings won by 11 runs,PBKS,GT,26-Mar,"Ahmedabad, Narendra Modi Stadium",Stoinis,c Arshad Khan b Sai Kishore,20,15,1,2,133.33,6,inn1,Stoinis,Stoinis,Marcus Stoinis,2.0,0.0,31.0,0.0,0.0,0.0,15.5,7.0,Marcus Stoinis,6.0,8989.0,Marcus Stoinis,Punjab Kings 
INDIAN PREMIER LEAGUE 2025,114987,Punjab Kings vs Gujarat Titans, 5th Match,Punjab Kings won by 11 runs,PBKS,GT,26-Mar,"Ahmedabad, Narendra Modi Stadium",Shashank Singh,not out,44,16,6,2,275.0,7,inn1,Shashank Singh,sssingh,,,,,,,,,,,7.0,10919.0,Shashank Singh,Punjab Kings 
INDIAN PREMIER LEAGUE 2025,114987,Punjab Kings vs Gujarat Titans, 5th Match,Punjab Kings won by 11 runs,PBKS,GT,26-Mar,"Ahmedabad, Narendra Modi Stadium",Marco Jansen,Did not bat,0,0,0,0,0.0,12,inn1,Marco Jansen,Jansen,Marco Jansen,4.0,0.0,44.0,1.0,0.0,1.0,11.0,9.0,Marco Jansen,9.0,14565.0,Marco Jansen,Punjab Kings 
INDIAN PREMIER LEAGUE 2025,114987,Punjab Kings vs Gujarat Titans, 5th Match,Punjab Kings won by 11 runs,PBKS,GT,26-Mar,"Ahmedabad, Narendra Modi Stadium",Arshdeep Singh,Did not bat,0,0,0,0,0.0,12,inn1,Arshdeep Singh,asingh,Arshdeep Singh,4.0,0.0,36.0,2.0,0.0,0.0,9.0,11.0,Arshdeep Singh,11.0,13217.0,Arshdeep Singh,Punjab Kings 
INDIAN PREMIER LEAGUE 2025,114987,Punjab Kings vs Gujarat Titans, 5th Match,Punjab Kings won by 11 runs,PBKS,GT,26-Mar,"Ahmedabad, Narendra Modi Stadium",Suryansh Shedge,Did not bat,0,0,0,0,0.0,12,inn1,Suryansh Shedge,Shedge,,,,,,,,,,,12.0,14922.0,Suryansh Shedge,Punjab Kings 
INDIAN PREMIER LEAGUE 2025,114987,Punjab Kings vs Gujarat Titans, 5th Match,Punjab Kings won by 11 runs,PBKS,GT,26-Mar,"Ahmedabad, Narendra Modi Stadium",Sai Sudharsan,c Shashank Singh b Arshdeep Singh,74,41,5,6,180.49,1,inn2,Sai Sudharsan,Sudharsan,,,,,,,,,,,1.0,13866.0,Sai Sudharsan,Gujarat Titans 
INDIAN PREMIER LEAGUE 2025,114987,Punjab Kings vs Gujarat Titans, 5th Match,Punjab Kings won by 11 runs,PBKS,GT,26-Mar,"Ahmedabad, Narendra Modi Stadium",Shubman Gill (c),c Priyansh Arya b Maxwell,33,14,2,3,235.71,2,inn2,Shubman Gill,Gill,,,,,,,,,,,2.0,11808.0,Shubman Gill (c),Gujarat Titans 
